subset,instrument,instrument_id,song_id,uuid4,noise_category
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,applause
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,bird
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,crowd
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,fan
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,microphone
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,rain
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,street
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,talking
test,tenor saxophone,5,85,b680d04a-7840-55c2-f333-151e56557031,white_noise
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,ambience
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,applause
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,bird
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,crowd
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,fan
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,microphone
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,rain
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,street
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,talking
test,trumpet,6,94,b6947511-a9ca-5806-f8e0-f245ed6dd435,white_noise
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,ambience
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,applause
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,bird
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,crowd
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,fan
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,microphone
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,rain
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,street
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,talking
training,distorted electric guitar,1,151,b6e1aedd-0b6c-55f3-f5f0-d9de56f154bd,white_noise
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,ambience
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,applause
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,bird
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,crowd
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,fan
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,microphone
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,rain
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,street
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,talking
validation,violin,7,224,b7b2b928-e364-5d20-f657-41ac62f18654,white_noise
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,ambience
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,applause
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,bird
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,crowd
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,fan
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,microphone
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,rain
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,street
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,talking
test,distorted electric guitar,1,18,b7e5114c-8474-5502-f04f-e577594bf549,white_noise
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,ambience
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,applause
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,bird
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,crowd
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,fan
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,microphone
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,rain
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,street
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,talking
test,distorted electric guitar,1,22,b8cc90a0-9c77-533f-fcf4-a5e7ab05b996,white_noise
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,ambience
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,applause
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,bird
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,crowd
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,fan
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,microphone
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,rain
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,street
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,talking
training,trumpet,6,188,b8ef27ec-3bc7-56fa-f576-947b3920feee,white_noise
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,ambience
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,applause
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,bird
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,crowd
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,fan
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,microphone
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,rain
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,street
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,talking
training,female singer,2,154,b8fe1ba5-64da-5ebd-f21f-0b50fd6a48b5,white_noise
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,ambience
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,applause
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,bird
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,crowd
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,fan
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,microphone
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,rain
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,street
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,talking
validation,flute,3,210,b9099dda-19c4-52a3-f7bd-879f03c42e1a,white_noise
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,ambience
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,applause
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,bird
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,crowd
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,fan
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,microphone
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,rain
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,street
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,talking
test,tenor saxophone,5,87,b94beeb2-f44a-5440-fb95-ac0f01dc917a,white_noise
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,ambience
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,applause
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,bird
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,crowd
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,fan
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,microphone
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,rain
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,street
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,talking
test,distorted electric guitar,1,28,b9da5cc4-06f5-54e4-fa08-fbb13a328e07,white_noise
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,ambience
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,applause
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,bird
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,crowd
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,fan
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,microphone
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,rain
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,street
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,talking
test,tenor saxophone,5,87,baa371f9-f5b0-5cbf-ffbd-644b9d3ad40a,white_noise
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,ambience
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,applause
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,bird
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,crowd
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,fan
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,microphone
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,rain
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,street
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,talking
test,flute,3,54,badc8922-0e6f-5ea2-f519-74f7de82df33,white_noise
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,ambience
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,applause
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,bird
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,crowd
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,fan
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,microphone
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,rain
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,street
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,talking
validation,clarinet,0,200,bb6c47bf-397e-5815-f6a2-5b4db82e6a94,white_noise
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,ambience
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,applause
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,bird
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,crowd
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,fan
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,microphone
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,rain
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,street
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,talking
test,female singer,2,29,bb85a7fa-614e-544c-f7a9-9cb7030a1b6d,white_noise
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,ambience
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,applause
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,bird
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,crowd
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,fan
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,microphone
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,rain
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,street
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,talking
test,tenor saxophone,5,85,bb9e0985-4af0-5a52-f7b2-2bfbc37cd0e3,white_noise
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,ambience
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,applause
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,bird
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,crowd
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,fan
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,microphone
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,rain
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,street
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,talking
training,piano,4,165,bba4a85b-c8f2-5376-fe86-98371615d754,white_noise
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,ambience
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,applause
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,bird
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,crowd
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,fan
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,microphone
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,rain
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,street
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,talking
test,trumpet,6,94,bbbd238b-e76c-5a51-f486-9a01d7d48916,white_noise
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,ambience
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,applause
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,bird
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,crowd
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,fan
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,microphone
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,rain
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,street
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,talking
training,violin,7,198,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,white_noise
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,ambience
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,applause
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,bird
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,crowd
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,fan
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,microphone
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,rain
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,street
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,talking
test,trumpet,6,100,bca9b0ee-ea53-5a38-fee4-b177f1e4028a,white_noise
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,ambience
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,applause
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,bird
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,crowd
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,fan
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,microphone
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,rain
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,street
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,talking
test,female singer,2,31,bcd8d5d7-57a1-5697-faa2-115083f5bfc4,white_noise
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,ambience
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,applause
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,bird
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,crowd
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,fan
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,microphone
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,rain
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,street
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,talking
training,distorted electric guitar,1,148,bd44d63f-8949-585e-f98f-8ae84b81d1e4,white_noise
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,ambience
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,applause
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,bird
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,crowd
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,fan
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,microphone
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,rain
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,street
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,talking
validation,clarinet,0,201,bd6cc264-7647-5fc2-fd69-8323e8728f90,white_noise
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,ambience
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,applause
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,bird
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,crowd
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,fan
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,microphone
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,rain
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,street
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,talking
test,female singer,2,35,bd8aa2d2-549b-580b-fd6b-3e59e93f3575,white_noise
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,ambience
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,applause
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,bird
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,crowd
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,fan
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,microphone
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,rain
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,street
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,talking
test,female singer,2,33,bd923ae9-8d4f-53a6-fef6-b966df82a234,white_noise
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,ambience
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,applause
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,bird
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,crowd
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,fan
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,microphone
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,rain
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,street
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,talking
test,trumpet,6,109,bd9d036a-6e1c-589f-f4f3-06ac71bd8f85,white_noise
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,ambience
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,applause
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,bird
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,crowd
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,fan
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,microphone
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,rain
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,street
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,talking
training,tenor saxophone,5,185,bdb8c2a6-1acd-5720-f585-495edc7707ff,white_noise
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,ambience
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,applause
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,bird
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,crowd
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,fan
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,microphone
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,rain
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,street
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,talking
training,violin,7,198,bdc52f57-9c57-5122-f953-824e1ef7cc52,white_noise
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,ambience
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,applause
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,bird
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,crowd
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,fan
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,microphone
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,rain
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,street
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,talking
test,flute,3,56,bdcf2835-48fc-5491-f03d-1c2938220bb9,white_noise
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,ambience
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,applause
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,bird
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,crowd
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,fan
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,microphone
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,rain
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,street
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,talking
test,trumpet,6,105,bdf8cdb4-9d20-5fe3-f880-a6c7893aaab2,white_noise
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,ambience
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,applause
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,bird
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,crowd
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,fan
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,microphone
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,rain
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,street
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,talking
test,female singer,2,36,bf0a311c-1d84-5de0-feb7-30bbfd288b1b,white_noise
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,ambience
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,applause
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,bird
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,crowd
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,fan
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,microphone
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,rain
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,street
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,talking
test,clarinet,0,8,bf522981-fd62-5ce0-f69f-526d2d554955,white_noise
test,flute,3,56,bf8a0e73-7c87-5d08-f516-f2ab725dd54d,ambience
test,flute,3,56,bf8a0e73-7c87-5d08-f516-f2ab725dd54d,applause
test,flute,3,56,bf8a0e73-7c87-5d08-f516-f2ab725dd54d,bird
test,flute,3,56,bf8a0e73-7c87-5d08-f516-f2ab725dd54d,crowd
test,flute,3,56,bf8a0e73-7c87-5d08-f516-f2ab725dd54d,fan
